,temperature,humidity,P1,P2,timestamp_new
19596,,,,23.0,2023-02-13 06:03:44+00:00
19602,,,,20.0,2023-02-13 06:06:25+00:00
19606,,,,14.0,2023-02-13 06:09:05+00:00
19610,,,,15.0,2023-02-13 06:11:45+00:00
19612,,,,23.0,2023-02-13 06:14:25+00:00
19616,,,,20.0,2023-02-13 06:17:05+00:00
19622,,,,16.0,2023-02-13 06:19:45+00:00
19624,,,,20.0,2023-02-13 06:22:25+00:00
19630,,,,28.0,2023-02-13 06:25:05+00:00
19634,,,,17.0,2023-02-13 06:27:45+00:00
19638,,,,19.0,2023-02-13 06:30:26+00:00
19640,,,,16.0,2023-02-13 06:33:06+00:00
19644,,,,14.0,2023-02-13 06:35:45+00:00
19648,,,,13.0,2023-02-13 06:38:25+00:00
19654,,,,12.0,2023-02-13 06:41:06+00:00
19658,,,,12.0,2023-02-13 06:43:46+00:00
19660,,,,11.0,2023-02-13 06:46:26+00:00
19664,,,,9.0,2023-02-13 06:49:07+00:00
19670,,,,10.0,2023-02-13 06:51:47+00:00
19672,,,,10.0,2023-02-13 06:54:26+00:00
19676,,,,4.0,2023-02-13 06:57:07+00:00
19680,,,,2.0,2023-02-13 06:59:47+00:00
19686,,,,3.0,2023-02-13 07:02:31+00:00
19690,,,,2.0,2023-02-13 07:05:07+00:00
19694,,,,2.0,2023-02-13 07:07:50+00:00
19698,,,,2.0,2023-02-13 07:10:27+00:00
19702,,,,2.0,2023-02-13 07:13:07+00:00
19704,,,,2.0,2023-02-13 07:15:48+00:00
19708,,,,2.0,2023-02-13 07:18:28+00:00
19712,,,,2.0,2023-02-13 07:21:08+00:00
19716,,,,3.0,2023-02-13 07:23:48+00:00
19722,,,,2.0,2023-02-13 07:26:29+00:00
19724,,,,3.0,2023-02-13 07:29:23+00:00
19728,,,,3.0,2023-02-13 07:30:19+00:00
19734,,,,3.0,2023-02-13 07:31:49+00:00
19736,,,,3.0,2023-02-13 07:34:29+00:00
19742,,,,3.0,2023-02-13 07:37:10+00:00
19746,,,,2.0,2023-02-13 07:39:49+00:00
19750,,,,3.0,2023-02-13 07:42:29+00:00
19752,,,,3.0,2023-02-13 07:45:10+00:00
19758,,,,1.0,2023-02-13 07:47:49+00:00
19760,,,,2.0,2023-02-13 07:50:30+00:00
19766,,,,4.0,2023-02-13 07:53:12+00:00
19770,,,,4.0,2023-02-13 07:55:51+00:00
19772,,,,3.0,2023-02-13 07:58:30+00:00
19778,,,,2.0,2023-02-13 08:01:11+00:00
19780,,,,2.0,2023-02-13 08:03:51+00:00
19784,,,,2.0,2023-02-13 08:06:30+00:00
19788,,,,2.0,2023-02-13 08:09:11+00:00
19792,,,,2.0,2023-02-13 08:11:51+00:00
19796,,,,2.0,2023-02-13 08:14:31+00:00
19802,,,,4.0,2023-02-13 08:17:11+00:00
19806,,,,3.0,2023-02-13 08:19:51+00:00
19808,,,,4.0,2023-02-13 08:22:33+00:00
19812,,,,3.0,2023-02-13 08:25:12+00:00
19816,,,,4.0,2023-02-13 08:27:52+00:00
19822,,,,7.0,2023-02-13 08:30:32+00:00
19824,,,,4.0,2023-02-13 08:33:12+00:00
19828,,,,3.0,2023-02-13 08:35:52+00:00
19832,,,,3.0,2023-02-13 08:38:33+00:00
19836,,,,2.0,2023-02-13 08:41:12+00:00
19840,,,,3.0,2023-02-13 08:43:53+00:00
19844,,,,3.0,2023-02-13 08:46:33+00:00
19848,,,,2.0,2023-02-13 08:49:13+00:00
19854,,,,3.0,2023-02-13 08:51:53+00:00
19858,,,,3.0,2023-02-13 08:54:33+00:00
19862,,,,2.0,2023-02-13 08:57:14+00:00
19866,,,,3.0,2023-02-13 08:59:53+00:00
19870,,,,3.0,2023-02-13 09:02:34+00:00
19872,,,,3.0,2023-02-13 09:05:14+00:00
19878,,,,2.0,2023-02-13 09:07:56+00:00
19880,,,,3.0,2023-02-13 09:10:34+00:00
19884,,,,4.0,2023-02-13 09:13:14+00:00
19890,,,,3.0,2023-02-13 09:15:54+00:00
19894,,,,4.0,2023-02-13 09:18:35+00:00
19896,,,,3.0,2023-02-13 09:21:15+00:00
19900,,,,2.0,2023-02-13 09:23:55+00:00
19906,,,,3.0,2023-02-13 09:26:35+00:00
19910,,,,3.0,2023-02-13 09:29:16+00:00
19912,,,,4.0,2023-02-13 09:31:56+00:00
19916,,,,3.0,2023-02-13 09:34:35+00:00
19920,,,,3.0,2023-02-13 09:37:15+00:00
19924,,,,3.0,2023-02-13 09:39:56+00:00
19930,,,,2.0,2023-02-13 09:42:36+00:00
19932,,,,2.0,2023-02-13 09:45:15+00:00
19938,,,,2.0,2023-02-13 09:47:56+00:00
19940,,,,1.0,2023-02-13 09:50:37+00:00
19946,,,,4.0,2023-02-13 09:53:17+00:00
19948,,,,3.0,2023-02-13 09:55:57+00:00
19952,,,,1.0,2023-02-13 09:58:37+00:00
19956,,,,2.0,2023-02-13 10:01:18+00:00
19960,,,,2.0,2023-02-13 10:03:57+00:00
19966,,,,7.0,2023-02-13 10:06:37+00:00
19968,,,,2.0,2023-02-13 10:09:26+00:00
19974,,,,4.0,2023-02-13 10:11:57+00:00
19978,,,,4.0,2023-02-13 10:14:38+00:00
19982,,,,2.0,2023-02-13 10:17:18+00:00
19986,,,,1.0,2023-02-13 10:20:02+00:00
19990,,,,4.0,2023-02-13 10:22:38+00:00
19994,,,,6.0,2023-02-13 10:25:18+00:00
19998,,,,4.0,2023-02-13 10:27:59+00:00
20000,,,,3.0,2023-02-13 10:30:39+00:00
20004,,,,3.0,2023-02-13 10:33:19+00:00
20008,,,,3.0,2023-02-13 10:35:59+00:00
20012,,,,14.0,2023-02-13 10:38:39+00:00
20016,,,,7.0,2023-02-13 10:41:19+00:00
20020,,,,2.0,2023-02-13 10:43:59+00:00
20026,,,,11.0,2023-02-13 10:46:40+00:00
20030,,,,11.0,2023-02-13 10:49:20+00:00
20032,,,,35.0,2023-02-13 10:52:00+00:00
20038,,,,12.0,2023-02-13 10:54:40+00:00
20042,,,,14.0,2023-02-13 10:57:21+00:00
20046,,,,14.0,2023-02-13 11:00:01+00:00
20050,,,,11.0,2023-02-13 11:02:41+00:00
20054,,,,24.0,2023-02-13 11:05:21+00:00
20056,,,,14.0,2023-02-13 11:08:01+00:00
20060,,,,9.0,2023-02-13 11:10:41+00:00
20066,,,,11.0,2023-02-13 11:13:21+00:00
20068,,,,6.0,2023-02-13 11:16:01+00:00
20072,,,,4.0,2023-02-13 11:18:41+00:00
20076,,,,9.0,2023-02-13 11:21:21+00:00
20080,,,,6.0,2023-02-13 11:24:02+00:00
20086,,,,5.0,2023-02-13 11:26:42+00:00
20088,,,,3.0,2023-02-13 11:29:21+00:00
20094,,,,3.0,2023-02-13 11:32:02+00:00
20096,,,,4.0,2023-02-13 11:34:43+00:00
20100,,,,5.0,2023-02-13 11:37:22+00:00
20106,,,,3.0,2023-02-13 11:40:03+00:00
20108,,,,9.0,2023-02-13 11:42:43+00:00
20114,,,,3.0,2023-02-13 11:45:23+00:00
20116,,,,4.0,2023-02-13 11:48:03+00:00
20122,,,,3.0,2023-02-13 11:50:44+00:00
20126,,,,2.0,2023-02-13 11:53:27+00:00
20128,,,,2.0,2023-02-13 11:56:03+00:00
20132,,,,3.0,2023-02-13 11:58:43+00:00
20138,,,,8.0,2023-02-13 12:01:24+00:00
20142,,,,9.0,2023-02-13 12:04:04+00:00
20146,,,,5.0,2023-02-13 12:06:43+00:00
20148,,,,3.0,2023-02-13 12:09:24+00:00
20154,,,,3.0,2023-02-13 12:12:05+00:00
20156,,,,2.0,2023-02-13 12:14:44+00:00
20160,,,,4.0,2023-02-13 12:17:25+00:00
20164,,,,4.0,2023-02-13 12:20:05+00:00
20168,,,,4.0,2023-02-13 12:22:45+00:00
20172,,,,4.0,2023-02-13 12:25:25+00:00
20178,,,,3.0,2023-02-13 12:28:05+00:00
20180,,,,3.0,2023-02-13 12:30:46+00:00
20186,,,,4.0,2023-02-13 12:33:25+00:00
20190,,,,4.0,2023-02-13 12:36:05+00:00
20194,,,,3.0,2023-02-13 12:38:46+00:00
20198,,,,7.0,2023-02-13 12:41:26+00:00
20200,,,,6.0,2023-02-13 12:44:06+00:00
20206,,,,5.0,2023-02-13 12:46:46+00:00
20210,,,,4.0,2023-02-13 12:49:27+00:00
20212,,,,4.0,2023-02-13 12:52:07+00:00
20216,,,,7.0,2023-02-13 12:54:47+00:00
20220,,,,7.0,2023-02-13 12:57:27+00:00
20226,,,,9.0,2023-02-13 13:00:07+00:00
20228,,,,5.0,2023-02-13 13:02:47+00:00
20234,,,,4.0,2023-02-13 13:05:27+00:00
20238,,,,4.0,2023-02-13 13:08:07+00:00
20242,,,,4.0,2023-02-13 13:10:47+00:00
20244,,,,4.0,2023-02-13 13:13:27+00:00
20250,,,,2.0,2023-02-13 13:16:08+00:00
20252,,,,2.0,2023-02-13 13:18:48+00:00
20256,,,,2.0,2023-02-13 13:21:27+00:00
20260,,,,3.0,2023-02-13 13:24:07+00:00
20266,,,,3.0,2023-02-13 13:26:48+00:00
20270,,,,3.0,2023-02-13 13:29:28+00:00
20274,,,,4.0,2023-02-13 13:32:09+00:00
20276,,,,3.0,2023-02-13 13:34:49+00:00
20280,,,,4.0,2023-02-13 13:37:29+00:00
20284,,,,4.0,2023-02-13 13:40:09+00:00
20288,,,,4.0,2023-02-13 13:42:49+00:00
20294,,,,4.0,2023-02-13 13:45:29+00:00
20296,,,,3.0,2023-02-13 13:48:16+00:00
20302,,,,4.0,2023-02-13 13:50:50+00:00
20304,,,,3.0,2023-02-13 13:53:30+00:00
20310,,,,3.0,2023-02-13 13:56:10+00:00
20312,,,,4.0,2023-02-13 13:58:51+00:00
20318,,,,4.0,2023-02-13 14:01:30+00:00
20320,,,,3.0,2023-02-13 14:04:10+00:00
20326,,,,3.0,2023-02-13 14:06:50+00:00
20330,,,,5.0,2023-02-13 14:09:31+00:00
20334,,,,3.0,2023-02-13 14:12:13+00:00
20338,,,,5.0,2023-02-13 14:14:51+00:00
20342,,,,4.0,2023-02-13 14:17:31+00:00
20344,,,,5.0,2023-02-13 14:20:11+00:00
20348,,,,4.0,2023-02-13 14:22:51+00:00
20354,,,,4.0,2023-02-13 14:25:31+00:00
20358,,,,6.0,2023-02-13 14:28:22+00:00
20360,,,,6.0,2023-02-13 14:29:33+00:00
20364,,,,6.0,2023-02-13 14:30:52+00:00
20370,,,,6.0,2023-02-13 14:31:32+00:00
20374,,,,5.0,2023-02-13 14:33:32+00:00
20378,,,,4.0,2023-02-13 14:36:12+00:00
20380,,,,5.0,2023-02-13 14:38:52+00:00
20384,,,,4.0,2023-02-13 14:41:32+00:00
20388,,,,4.0,2023-02-13 14:44:13+00:00
20394,,,,4.0,2023-02-13 14:46:53+00:00
20396,,,,3.0,2023-02-13 14:49:32+00:00
20400,,,,5.0,2023-02-13 14:52:13+00:00
20404,,,,4.0,2023-02-13 14:54:53+00:00
20408,,,,4.0,2023-02-13 14:57:33+00:00
20412,,,,4.0,2023-02-13 15:00:13+00:00
20418,,,,6.0,2023-02-13 15:03:06+00:00
20422,,,,6.0,2023-02-13 15:04:05+00:00
20424,,,,7.0,2023-02-13 15:05:34+00:00
20430,,,,5.0,2023-02-13 15:08:14+00:00
20434,,,,4.0,2023-02-13 15:10:54+00:00
20438,,,,6.0,2023-02-13 15:13:34+00:00
20442,,,,3.0,2023-02-13 15:16:14+00:00
20444,,,,4.0,2023-02-13 15:18:56+00:00
20450,,,,4.0,2023-02-13 15:21:34+00:00
20452,,,,4.0,2023-02-13 15:24:15+00:00
20458,,,,6.0,2023-02-13 15:26:55+00:00
20462,,,,5.0,2023-02-13 15:29:42+00:00
20466,,,,4.0,2023-02-13 15:32:16+00:00
20470,,,,7.0,2023-02-13 15:34:55+00:00
20472,,,,6.0,2023-02-13 15:37:35+00:00
20478,,,,7.0,2023-02-13 15:40:16+00:00
20480,,,,5.0,2023-02-13 15:42:55+00:00
20486,,,,5.0,2023-02-13 15:45:36+00:00
20490,,,,4.0,2023-02-13 15:48:16+00:00
20494,,,,5.0,2023-02-13 15:50:56+00:00
20498,,,,4.0,2023-02-13 15:53:36+00:00
20502,,,,3.0,2023-02-13 15:56:17+00:00
20506,,,,5.0,2023-02-13 15:58:57+00:00
20508,,,,4.0,2023-02-13 16:01:37+00:00
20514,,,,3.0,2023-02-13 16:04:24+00:00
20518,,,,5.0,2023-02-13 16:06:57+00:00
20520,,,,5.0,2023-02-13 16:09:48+00:00
20524,,,,5.0,2023-02-13 16:10:47+00:00
20528,,,,3.0,2023-02-13 16:12:17+00:00
20534,,,,3.0,2023-02-13 16:14:58+00:00
20538,,,,5.0,2023-02-13 16:17:38+00:00
20540,,,,4.0,2023-02-13 16:20:18+00:00
20544,,,,3.0,2023-02-13 16:22:58+00:00
20548,,,,6.0,2023-02-13 16:25:38+00:00
20554,,,,3.0,2023-02-13 16:28:32+00:00
20556,,,,3.0,2023-02-13 16:29:51+00:00
20562,,,,3.0,2023-02-13 16:30:58+00:00
20566,,,,3.0,2023-02-13 16:31:38+00:00
20570,,,,5.0,2023-02-13 16:33:39+00:00
20574,,,,3.0,2023-02-13 16:36:19+00:00
20578,,,,4.0,2023-02-13 16:38:59+00:00
20582,,,,4.0,2023-02-13 16:41:39+00:00
20584,,,,4.0,2023-02-13 16:44:19+00:00
20588,,,,6.0,2023-02-13 16:46:59+00:00
20592,,,,3.0,2023-02-13 16:49:39+00:00
20596,,,,3.0,2023-02-13 16:52:19+00:00
20602,,,,6.0,2023-02-13 16:55:00+00:00
20606,,,,3.0,2023-02-13 16:57:39+00:00
20610,,,,3.0,2023-02-13 17:00:20+00:00
20614,,,,4.0,2023-02-13 17:03:01+00:00
20618,,,,3.0,2023-02-13 17:05:40+00:00
20622,,,,3.0,2023-02-13 17:08:27+00:00
20626,,,,4.0,2023-02-13 17:11:01+00:00
20630,,,,3.0,2023-02-13 17:13:40+00:00
20632,,,,2.0,2023-02-13 17:16:21+00:00
20636,,,,4.0,2023-02-13 17:19:01+00:00
20640,,,,4.0,2023-02-13 17:21:42+00:00
20646,,,,3.0,2023-02-13 17:24:21+00:00
20650,,,,4.0,2023-02-13 17:27:02+00:00
20652,,,,4.0,2023-02-13 17:29:41+00:00
20656,,,,4.0,2023-02-13 17:32:22+00:00
20662,,,,4.0,2023-02-13 17:35:01+00:00
20666,,,,3.0,2023-02-13 17:37:42+00:00
20668,,,,3.0,2023-02-13 17:40:23+00:00
20672,,,,4.0,2023-02-13 17:43:02+00:00
20676,,,,4.0,2023-02-13 17:45:43+00:00
20682,,,,3.0,2023-02-13 17:48:23+00:00
20684,,,,4.0,2023-02-13 17:51:02+00:00
20690,,,,3.0,2023-02-13 17:53:43+00:00
20692,,,,4.0,2023-02-13 17:56:23+00:00
20696,,,,6.0,2023-02-13 17:59:03+00:00
20702,,,,7.0,2023-02-13 18:01:43+00:00
20706,,,,4.0,2023-02-13 18:04:24+00:00
20710,,,,6.0,2023-02-13 18:07:15+00:00
20714,,,,6.0,2023-02-13 18:08:14+00:00
20716,,,,4.0,2023-02-13 18:09:44+00:00
20720,,,,4.0,2023-02-13 18:12:24+00:00
20726,,,,6.0,2023-02-13 18:15:03+00:00
20730,,,,6.0,2023-02-13 18:17:44+00:00
20734,,,,5.0,2023-02-13 18:20:25+00:00
20738,,,,10.0,2023-02-13 18:23:04+00:00
20742,,,,7.0,2023-02-13 18:25:45+00:00
20744,,,,9.0,2023-02-13 18:28:25+00:00
20750,,,,8.0,2023-02-13 18:31:05+00:00
20754,,,,7.0,2023-02-13 18:33:45+00:00
20756,,,,10.0,2023-02-13 18:36:26+00:00
20760,,,,11.0,2023-02-13 18:39:05+00:00
20766,,,,12.0,2023-02-13 18:41:45+00:00
20768,,,,10.0,2023-02-13 18:44:26+00:00
20772,,,,9.0,2023-02-13 18:47:06+00:00
20776,,,,9.0,2023-02-13 18:49:46+00:00
20782,,,,8.0,2023-02-13 18:52:25+00:00
20784,,,,14.0,2023-02-13 18:55:06+00:00
20790,,,,9.0,2023-02-13 18:57:46+00:00
20794,,,,12.0,2023-02-13 19:00:26+00:00
20796,,,,12.0,2023-02-13 19:03:07+00:00
20800,,,,13.0,2023-02-13 19:05:47+00:00
20804,,,,14.0,2023-02-13 19:08:27+00:00
20810,,,,14.0,2023-02-13 19:11:08+00:00
20814,,,,13.0,2023-02-13 19:13:47+00:00
20818,,,,16.0,2023-02-13 19:16:27+00:00
20820,,,,16.0,2023-02-13 19:19:07+00:00
20826,,,,15.0,2023-02-13 19:21:47+00:00
20828,,,,21.0,2023-02-13 19:24:28+00:00
20832,,,,23.0,2023-02-13 19:27:07+00:00
20838,,,,24.0,2023-02-13 19:29:48+00:00
20840,,,,29.0,2023-02-13 19:32:28+00:00
20844,,,,56.0,2023-02-13 19:35:08+00:00
20850,,,,73.0,2023-02-13 19:37:48+00:00
20854,,,,92.0,2023-02-13 19:40:29+00:00
20858,,,,111.0,2023-02-13 19:43:09+00:00
20862,,,,114.0,2023-02-13 19:45:49+00:00
20864,,,,119.0,2023-02-13 19:48:29+00:00
20870,,,,116.0,2023-02-13 19:51:09+00:00
20874,,,,89.0,2023-02-13 19:53:49+00:00
20878,,,,57.0,2023-02-13 19:56:29+00:00
20882,,,,45.0,2023-02-13 19:59:09+00:00
20886,,,,45.0,2023-02-13 20:01:50+00:00
20890,,,,47.0,2023-02-13 20:04:30+00:00
20892,,,,70.0,2023-02-13 20:07:09+00:00
20896,,,,69.0,2023-02-13 20:09:50+00:00
20900,,,,89.0,2023-02-13 20:12:30+00:00
20906,,,,95.0,2023-02-13 20:15:10+00:00
20908,,,,106.0,2023-02-13 20:17:51+00:00
20912,,,,108.0,2023-02-13 20:20:31+00:00
20918,,,,105.0,2023-02-13 20:23:10+00:00
20920,,,,77.0,2023-02-13 20:25:51+00:00
20924,,,,70.0,2023-02-13 20:28:31+00:00
20928,,,,68.0,2023-02-13 20:31:11+00:00
20932,,,,60.0,2023-02-13 20:33:51+00:00
20938,,,,56.0,2023-02-13 20:36:31+00:00
20940,,,,60.0,2023-02-13 20:39:12+00:00
20944,,,,64.0,2023-02-13 20:41:52+00:00
20950,,,,83.0,2023-02-13 20:44:31+00:00
20954,,,,80.0,2023-02-13 20:47:12+00:00
20956,,,,75.0,2023-02-13 20:49:53+00:00
20962,,,,67.0,2023-02-13 20:52:32+00:00
20964,,,,57.0,2023-02-13 20:55:13+00:00
20970,,,,67.0,2023-02-13 20:57:53+00:00
20974,,,,56.0,2023-02-13 21:00:33+00:00
20978,,,,51.0,2023-02-13 21:03:13+00:00
20980,,,,53.0,2023-02-13 21:05:53+00:00
20984,,,,53.0,2023-02-13 21:08:33+00:00
20990,,,,42.0,2023-02-13 21:11:14+00:00
20992,,,,46.0,2023-02-13 21:13:54+00:00
20998,,,,35.0,2023-02-13 21:16:34+00:00
21000,,,,33.0,2023-02-13 21:19:15+00:00
21006,,,,20.0,2023-02-13 21:21:54+00:00
21010,,,,23.0,2023-02-13 21:24:35+00:00
21014,,,,24.0,2023-02-13 21:27:15+00:00
21018,,,,20.0,2023-02-13 21:29:55+00:00
21022,,,,18.0,2023-02-13 21:32:35+00:00
21024,,,,27.0,2023-02-13 21:35:15+00:00
21030,,,,25.0,2023-02-13 21:37:55+00:00
21032,,,,24.0,2023-02-13 21:40:35+00:00
21038,,,,18.0,2023-02-13 21:43:15+00:00
21040,,,,17.0,2023-02-13 21:45:56+00:00
21046,,,,20.0,2023-02-13 21:48:36+00:00
21048,,,,18.0,2023-02-13 21:51:15+00:00
21054,,,,17.0,2023-02-13 21:53:56+00:00
21058,,,,21.0,2023-02-13 21:56:37+00:00
21060,,,,20.0,2023-02-13 21:59:16+00:00
21066,,,,18.0,2023-02-13 22:01:57+00:00
21068,,,,15.0,2023-02-13 22:04:37+00:00
21074,,,,15.0,2023-02-13 22:07:16+00:00
21078,,,,19.0,2023-02-13 22:09:57+00:00
21080,,,,19.0,2023-02-13 22:12:37+00:00
21086,,,,12.0,2023-02-13 22:15:18+00:00
21088,,,,14.0,2023-02-13 22:17:57+00:00
21092,,,,13.0,2023-02-13 22:20:38+00:00
21096,,,,13.0,2023-02-13 22:23:18+00:00
21102,,,,15.0,2023-02-13 22:25:57+00:00
21106,,,,15.0,2023-02-13 22:28:38+00:00
21110,,,,12.0,2023-02-13 22:31:18+00:00
21114,,,,16.0,2023-02-13 22:33:59+00:00
21118,,,,17.0,2023-02-13 22:36:38+00:00
21120,,,,18.0,2023-02-13 22:39:19+00:00
21124,,,,15.0,2023-02-13 22:41:58+00:00
21130,,,,20.0,2023-02-13 22:44:38+00:00
21132,,,,28.0,2023-02-13 22:47:19+00:00
21136,,,,22.0,2023-02-13 22:49:58+00:00
21142,,,,23.0,2023-02-13 22:52:39+00:00
21146,,,,22.0,2023-02-13 22:55:19+00:00
21150,,,,26.0,2023-02-13 22:58:00+00:00
21152,,,,26.0,2023-02-13 23:00:40+00:00
21156,,,,25.0,2023-02-13 23:03:20+00:00
21162,,,,30.0,2023-02-13 23:05:59+00:00
21164,,,,30.0,2023-02-13 23:08:42+00:00
21168,,,,32.0,2023-02-13 23:11:20+00:00
21172,,,,30.0,2023-02-13 23:14:00+00:00
21176,,,,36.0,2023-02-13 23:16:41+00:00
21182,,,,29.0,2023-02-13 23:19:21+00:00
21186,,,,27.0,2023-02-13 23:22:01+00:00
21188,,,,23.0,2023-02-13 23:24:41+00:00
21194,,,,22.0,2023-02-13 23:27:21+00:00
21198,,,,20.0,2023-02-13 23:30:01+00:00
21200,,,,17.0,2023-02-13 23:32:41+00:00
21206,,,,18.0,2023-02-13 23:35:22+00:00
21210,,,,33.0,2023-02-13 23:38:01+00:00
21214,,,,57.0,2023-02-13 23:40:42+00:00
21216,,,,45.0,2023-02-13 23:43:21+00:00
21220,,,,43.0,2023-02-13 23:46:03+00:00
21224,,,,44.0,2023-02-13 23:48:42+00:00
21230,,,,49.0,2023-02-13 23:51:22+00:00
21232,,,,71.0,2023-02-13 23:54:02+00:00
21236,,,,67.0,2023-02-13 23:56:43+00:00
21240,,,,86.0,2023-02-13 23:59:23+00:00
21246,,,,79.0,2023-02-14 00:02:03+00:00
21250,,,,92.0,2023-02-14 00:04:43+00:00
21254,,,,104.0,2023-02-14 00:07:23+00:00
21258,,,,99.0,2023-02-14 00:10:03+00:00
21262,,,,107.0,2023-02-14 00:12:44+00:00
21264,,,,82.0,2023-02-14 00:15:24+00:00
21270,,,,47.0,2023-02-14 00:18:04+00:00
21274,,,,45.0,2023-02-14 00:20:44+00:00
21278,,,,42.0,2023-02-14 00:23:24+00:00
21282,,,,35.0,2023-02-14 00:26:04+00:00
21284,,,,33.0,2023-02-14 00:28:46+00:00
21290,,,,31.0,2023-02-14 00:31:25+00:00
21292,,,,30.0,2023-02-14 00:34:04+00:00
21298,,,,27.0,2023-02-14 00:36:46+00:00
21302,,,,28.0,2023-02-14 00:39:25+00:00
21306,,,,24.0,2023-02-14 00:42:05+00:00
21308,,,,19.0,2023-02-14 00:44:45+00:00
21314,,,,15.0,2023-02-14 00:47:25+00:00
21316,,,,16.0,2023-02-14 00:50:05+00:00
21322,,,,14.0,2023-02-14 00:52:46+00:00
21326,,,,13.0,2023-02-14 00:55:26+00:00
21328,,,,14.0,2023-02-14 00:58:05+00:00
21334,,,,11.0,2023-02-14 01:00:47+00:00
21338,,,,18.0,2023-02-14 01:03:26+00:00
21340,,,,11.0,2023-02-14 01:06:06+00:00
21346,,,,10.0,2023-02-14 01:08:49+00:00
21348,,,,10.0,2023-02-14 01:11:27+00:00
21354,,,,9.0,2023-02-14 01:14:06+00:00
21356,,,,10.0,2023-02-14 01:16:47+00:00
21360,,,,7.0,2023-02-14 01:19:27+00:00
21364,,,,9.0,2023-02-14 01:22:07+00:00
21368,,,,9.0,2023-02-14 01:24:47+00:00
21372,,,,9.0,2023-02-14 01:27:27+00:00
21378,,,,9.0,2023-02-14 01:30:07+00:00
21380,,,,10.0,2023-02-14 01:32:48+00:00
21386,,,,10.0,2023-02-14 01:35:28+00:00
21390,,,,8.0,2023-02-14 01:38:07+00:00
21392,,,,9.0,2023-02-14 01:40:48+00:00
21398,,,,11.0,2023-02-14 01:43:29+00:00
21402,,,,10.0,2023-02-14 01:46:08+00:00
21406,,,,7.0,2023-02-14 01:48:49+00:00
21408,,,,10.0,2023-02-14 01:51:29+00:00
21414,,,,9.0,2023-02-14 01:54:09+00:00
21416,,,,9.0,2023-02-14 01:56:49+00:00
21420,,,,8.0,2023-02-14 01:59:29+00:00
21426,,,,10.0,2023-02-14 02:02:09+00:00
21428,,,,7.0,2023-02-14 02:04:50+00:00
21432,,,,10.0,2023-02-14 02:07:30+00:00
21438,,,,10.0,2023-02-14 02:10:10+00:00
21440,,,,9.0,2023-02-14 02:12:50+00:00
21444,,,,10.0,2023-02-14 02:15:30+00:00
21448,,,,11.0,2023-02-14 02:18:10+00:00
21454,,,,10.0,2023-02-14 02:20:51+00:00
21456,,,,15.0,2023-02-14 02:23:30+00:00
21460,,,,25.0,2023-02-14 02:26:10+00:00
21466,,,,29.0,2023-02-14 02:28:51+00:00
21470,,,,34.0,2023-02-14 02:31:31+00:00
21472,,,,29.0,2023-02-14 02:34:11+00:00
21478,,,,27.0,2023-02-14 02:36:51+00:00
21482,,,,23.0,2023-02-14 02:39:31+00:00
21484,,,,19.0,2023-02-14 02:42:11+00:00
21490,,,,23.0,2023-02-14 02:44:52+00:00
21492,,,,18.0,2023-02-14 02:47:32+00:00
21498,,,,17.0,2023-02-14 02:50:13+00:00
21502,,,,14.0,2023-02-14 02:52:52+00:00
21506,,,,10.0,2023-02-14 02:55:32+00:00
21508,,,,11.0,2023-02-14 02:58:13+00:00
21514,,,,12.0,2023-02-14 03:00:53+00:00
21516,,,,41.0,2023-02-14 03:03:33+00:00
21520,,,,42.0,2023-02-14 03:06:12+00:00
21524,,,,22.0,2023-02-14 03:08:53+00:00
21530,,,,21.0,2023-02-14 03:11:33+00:00
21532,,,,14.0,2023-02-14 03:14:13+00:00
21536,,,,12.0,2023-02-14 03:16:53+00:00
21540,,,,13.0,2023-02-14 03:19:34+00:00
21544,,,,19.0,2023-02-14 03:22:13+00:00
21548,,,,17.0,2023-02-14 03:24:53+00:00
21552,,,,15.0,2023-02-14 03:27:34+00:00
21556,,,,18.0,2023-02-14 03:30:15+00:00
21562,,,,17.0,2023-02-14 03:32:54+00:00
21566,,,,14.0,2023-02-14 03:35:34+00:00
21568,,,,12.0,2023-02-14 03:38:15+00:00
21574,,,,38.0,2023-02-14 03:40:55+00:00
21578,,,,35.0,2023-02-14 03:43:35+00:00
21580,,,,33.0,2023-02-14 03:46:15+00:00
21584,,,,36.0,2023-02-14 03:48:55+00:00
21588,,,,51.0,2023-02-14 03:51:36+00:00
21592,,,,40.0,2023-02-14 03:54:15+00:00
21596,,,,34.0,2023-02-14 03:56:56+00:00
21602,,,,31.0,2023-02-14 03:59:36+00:00
21604,,,,25.0,2023-02-14 04:02:17+00:00
21610,,,,25.0,2023-02-14 04:04:56+00:00
21614,,,,26.0,2023-02-14 04:07:37+00:00
21618,,,,23.0,2023-02-14 04:10:16+00:00
21622,,,,19.0,2023-02-14 04:12:57+00:00
21626,,,,29.0,2023-02-14 04:15:37+00:00
21628,,,,31.0,2023-02-14 04:18:17+00:00
21632,,,,28.0,2023-02-14 04:20:57+00:00
21636,,,,38.0,2023-02-14 04:23:37+00:00
21642,,,,39.0,2023-02-14 04:26:17+00:00
21644,,,,60.0,2023-02-14 04:28:58+00:00
21648,,,,55.0,2023-02-14 04:31:37+00:00
21652,,,,54.0,2023-02-14 04:34:17+00:00
21658,,,,49.0,2023-02-14 04:36:58+00:00
21660,,,,57.0,2023-02-14 04:39:38+00:00
